conversation_id,customer_tweet_id,customer_author_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at,turn_count,is_short,is_closure,is_dm_request,is_link_heavy,is_generic_response,theme_id,candidate_theme
1805647,1805647,417856,My phone battery is ruined @AppleSupport iOS 11 sucks,Sun Oct 15 15:28:29 +0000 2017,1805646,@417856 We'd be glad to look into this with you. Send us a DM letting us know which iPhone you're using and we'll work from there: https://t.co/GDrqU22YpT,Sun Oct 15 15:55:30 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
654393,"654393,654392",214078,Wow. This iOS 11 is a battery zapper on the iPad. Just awful. 🤭 @115858 @AppleSupport. 20% lost in min. | @AppleSupport The only thing I changed was updating to 11.1.2. Then everything started to drop.,Wed Nov 22 21:53:08 +0000 2017,"654391,654394","@214078 We're glad to assist in making sure you get the most out of your iPad's battery life. Is the iPad up to date with iOS 11.1.2? Have you made sure to maximize all the settings for battery life? Check out how to do that here: https://t.co/bivpdfBNJ6 | @214078 OK, understood. Are there any updates pending in the App Store? Let us know in DM: https://t.co/GDrqU22YpT",Wed Nov 22 22:21:51 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
52287,52287,127761,Desde que actualice a iOS 11 mi iPhone se volvió lento. Me recuerda a los viejos Samsung! Que está pasando? @119460 @AppleSupport,Wed Nov 01 17:54:58 +0000 2017,52286,@127761  We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Wed Nov 01 18:20:30 +0000 2017,2,False,False,False,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1442847,1442847,454782,.@AppleSupport My battery on my iPhone 5s seems to be dying faster after the iOS 11 update. Any suggestions?,Mon Oct 16 19:05:34 +0000 2017,1442846,@454782 We are here to help. DM us your exact iOS version and we can help out with this. https://t.co/GDrqU22YpT,Mon Oct 16 19:08:01 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
309269,"309269,309267",189853,@AppleSupport @116333 what the hell apple ?what kind of update you released?ios 11.0.2 always keep restarting on my iphone 6 so many time😑 | @AppleSupport yes... especially on whatsapp..also when battery goes to 67 percent it just keep restarting it self...,Fri Oct 06 16:37:15 +0000 2017,"309268,309266","@189853 We'll be happy to look into what's causing the restart. Does the restart happen when using a specific app or feature? | @189853 We'd like to look into this in greater detail, so let's meet over in Direct Message. https://t.co/GDrqU22YpT",Fri Oct 06 19:44:28 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1655572,"1655572,1655571",505240,"For some reason, I can’t see all the new emojis. Whenever they’re used I see “?” and ▫️. HELP. @115858 https://t.co/kVEHksJZRo | @AppleSupport iPhone 8 (brand new) and iOS 11.1 !",Mon Nov 06 01:49:37 +0000 2017,"1655570,1655573","@505240 Rest assured, we're glad to look into this with you! Which device and software version are you using? | @505240 Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT",Mon Nov 06 03:21:00 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
413786,"413786,413785,413788",213739,"Glitch in ios 11 😥😥😥
@115858 @116333 @32496 #iPhone6s https://t.co/cgX6DQsCVR | @AppleSupport I'm using iPhone 6s
ios 11.0.2 | @AppleSupport It's fixed 😍
Thanks a lot @AppleSupport  @115858 
No oem in the world can match ur crown https://t.co/TqGdRxiYQu",Fri Oct 06 15:05:17 +0000 2017,"413784,413787",@213739 We'd like to look into that. Send us a DM &amp; tell us what device you're using &amp; which version of iOS 11 you have installed. https://t.co/GDrqU22YpT | @213739 What happens if you restart like this? https://t.co/OWRDHWSt4h,Fri Oct 06 15:16:00 +0000 2017,5,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2053393,2053393,607275,"@AppleSupport iOS 11.0.2 is horrid. Freezing, crashes, phone’s running slower than ever... pls fix this ASAP",Fri Oct 06 01:33:02 +0000 2017,2053392,@607275 We've got your back! Which iPhone are you using? And how long ago did you install the update? DM us the answers. Thanks https://t.co/GDrqU22YpT,Fri Oct 06 02:52:27 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2427292,"2427292,2427291,2427294",696958,"@AppleSupport @115858 When are you going to sort out iOS 11.11 from freezing iphone during use. Mega irritating! 😡 | @AppleSupport Installed within last week. Every app, every screen | @AppleSupport @696958 It’s happening to me too, ios 11 ruins my iphone 6 plus it process everything super slow!",Tue Nov 14 19:39:10 +0000 2017,"2427290,2427293,2427295","@696958 We'd love to sort this out for you. What apps does this happen with? About how long ago did you install the latest iOS update? | @696958 Which device is this happening in? Reply in DM so we can gather some more info. | @696959 We've got your back. When you have a moment, send us over a DM. Let us know if you have iOS 11.1.1 installed, please. https://t.co/GDrqU22YpT",Tue Nov 14 20:03:00 +0000 2017,6,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2686635,2686635,755505,"Meu celular reinicia sozinho e a tela trava constantemente, não consigo atualizar o iOS e agora minha app store ta bloqueada??? @AppleSupport",Sun Nov 19 05:33:42 +0000 2017,2686634,"@755505 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Sun Nov 19 13:51:28 +0000 2017,2,False,False,False,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1228770,1228770,408268,@AppleSupport I upgrded to iOS 11.0.3 &amp; lost functionality &amp; speed. Experiencing serious lag &amp; freezing. Can I use the old iOS or get a fix?,Wed Oct 25 19:52:39 +0000 2017,1228769,@408268 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Oct 25 20:18:27 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1340763,"1340763,1340762",432718,"@AppleSupport SVP faites quelque chose depuis votre iOS 11 mon iPhone ne fonctionne plus du tout normalement, réagissez | @AppleSupport @432718 Je suis morte de rire putain tu crois ils vont faire quoi ma puce ?",Fri Oct 27 11:48:15 +0000 2017,1340761,@432718 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Oct 27 15:44:00 +0000 2017,3,False,False,False,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1852464,1852464,554390,"hey, @AppleSupport I’m done with my phone being fucked after updating to ios 11 :-))))",Thu Oct 19 01:40:18 +0000 2017,1852463,@554390 We'd like to hear more about what's happened to your iPhone since you've updated to iOS 11. Send us a DM to begin. https://t.co/GDrqU22YpT,Thu Oct 19 01:58:34 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
876358,"876358,876356",328061,@AppleSupport I’m having issues with my alarm not going off. I have the lastest up date but since switching to iOS 11 they don’t work | @AppleSupport Yes I have,Fri Oct 20 03:05:38 +0000 2017,"876357,876355",@328061 We're happy to help out. Have you updated to iOS 11.0.3? | @328061 Got it. We're going to need some room to dig in on this issue. Can you join us in DM? https://t.co/GDrqU22YpT,Fri Oct 20 12:21:00 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2057067,2057067,608383,"Iphone SE freezes and Serious connectivity issues i.e Surfing, browsing, using apps on ios 11.0. 2.@AppleSupport",Fri Oct 06 19:58:49 +0000 2017,2057066,"@608383 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",Fri Oct 06 22:28:55 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
323445,323445,193027,Too much bugs in iOS 11. Is it an alpha version ? @115858,Sat Oct 07 07:40:18 +0000 2017,323444,"@193027 Let's work together. To start, have you updated to iOS 11.0.2? Please send your answer in a DM. https://t.co/GDrqU22YpT",Sat Oct 07 14:32:00 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
620106,"620113,620106,620105,620109,620108,620111",267180,"@AppleSupport Thanks for the assistance. Will do that and update you if the problem persists. | @AppleSupport I have found a display bug in iOS 11 where the portrait orientation lock doesn’t always work when its enabled. Where would I report it and what info do you require in the report? | @AppleSupport iOS 11.1.1 on iPhone 7 Plus | @AppleSupport It happens when I open an app like Twitter then pressing the home button and swiping to the screen on the right on my home. This causes my screen to go into landscape mode when I have portrait mode locked. | @AppleSupport Its hard to reproduce sometimes, for the most part it works as intended but there are edge cases which I cannot say about 100% how to reproduce. It does however happen sometimes when I hold my phone at a 45/90deg angle as far I noticed but not all the time. | @AppleSupport Its hard to say. I have restarted at times when it happens and then it goes away but it always comes back again at a random point. This is the closest to anything I have encountered to give some pointer to how to reproduce it",Thu Nov 23 15:19:20 +0000 2017,"620104,620107,620110,620112","@267180 That's definitely not expected, but we're glad to assist. So we can help with the right steps, what specific device and iOS version is this issue occurring on? | @267180 Do you notice any patterns to the behavior? For example, does this occur when you receive a notification from a specific app, or during a certain time of day? | @267180 That's good to know. Does it persist after any restarts or resets? We ask prior to recommending steps that you've already tested prior to reaching out. | @267180 We appreciate your attention to detail. Let's get this iPhone up-to-date with iOS 11.1.2 and then update your apps in the App Store &gt; Updates. Just remember to back up any important data first: https://t.co/4f8hwT5to6 Send us a DM if this issue persists after updating. https://t.co/GDrqU22YpT",Wed Nov 22 17:17:51 +0000 2017,10,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
876339,"876339,876338",328058,Bro I swear my phone freezes like 10-11 times a day since upgrading to iOS 11. @115858 please fix this fuckery. | @AppleSupport iPhone 7 and iOS 11.0.3. Please give me a way to downgrade my shit back to iOS 10.,Fri Oct 20 17:38:04 +0000 2017,"876337,876340",@328058 We'd be happy to see what's going on. Which iPhone and iOS 11 version are you using? | @328058 Let's meet up in DM to work on this more closely. https://t.co/GDrqU22YpT,Fri Oct 20 18:35:40 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1630138,"1630138,1630137",498945,"My phone is acting up 😑 overheating, no notification sounds or banner, freezing up, &amp; acting very slow @AppleSupport #iPhone6 | @AppleSupport Model iPhone 6
Ios version 11.2 beta software program",Sun Nov 05 16:23:51 +0000 2017,"1630136,1630139",@498945 We can help you with these issues. Which model of device and iOS version are you using? | @498945 Go ahead and DM us. We'll continue from there. https://t.co/GDrqU22YpT,Sun Nov 05 19:40:44 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
356148,"356147,356148",200564,@AppleSupport Not helpful actually 😔 | @AppleSupport  why my phone says iOS 11.0.2 update requested but not any thing happens?? #helpme,Mon Oct 09 17:43:53 +0000 2017,"356149,356146",@200564 What happened when you completed those steps? Let us know as many details as you can via DM. https://t.co/GDrqU22YpT | @200564 We’d like to help get your update completed. Let’s see if the steps from this page can help: https://t.co/Ui1yTnOCUz,Mon Oct 09 18:52:01 +0000 2017,4,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
847080,847080,321315,"@AppleSupport your shitty ios 11 updates fucked my phone up, wont even turn on lmfao",Fri Oct 20 11:33:52 +0000 2017,847079,@321315 We would be glad to take a look at this. We've got your DM and you can expect a reply from us there.,Fri Oct 20 14:38:29 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1566033,1566033,483407,"@AppleSupport hi, every time I turn off the WiFi in my iOS 11 device it takes only a few minutes until it reconnects without my permission.",Sat Nov 04 07:05:21 +0000 2017,1566032,@483407 We got you covered. Check out how Wi-Fi &amp; Bluetooth work with Control Center in this article: https://t.co/G7BHuQFeJE,Sat Nov 04 15:36:01 +0000 2017,2,False,False,False,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1073830,1073830,244319,"@AppleSupport Well done, iOS 11 has completely ruined my battery. If you think I’m going to buy another iPhone you’re sorely mistaken 😡😡",Mon Oct 23 16:10:24 +0000 2017,1073829,@244319 Battery life is essential; we'll do all we can to help. Connect with us in DM to get started: https://t.co/GDrqU22YpT,Mon Oct 23 16:33:00 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2615253,2615253,739250,"Question-I updated to iOS 11.1 but why am I still not seeing the ""I""s? @AppleSupport",Fri Nov 17 05:40:46 +0000 2017,2615252,"@739250 Let's help with that! Are you personally experiencing the autocorrect issue with the letter i when you type in messages or other apps? Or, are you seeing the letter i issue when you are reading messages from other people? Are you using iOS 11.1, or iOS 11.1.1?",Fri Nov 17 14:07:27 +0000 2017,2,False,False,False,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1886395,1886395,562624,@AppleSupport An only iPhone user since 2009 first time Im planning to switch. #iOS 11.0.3 sucks beyond belief. Blackouts and crashes.,Mon Oct 23 03:11:21 +0000 2017,1886394,@562624 We don't like to hear that your iPhone is having trouble! Let's look into what's going on and chat over in Direct Message. https://t.co/GDrqU22YpT,Mon Oct 23 12:18:28 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
2146653,2146653,631033,@115858 so iOS 11 just randomly deleted most of the events on my calendar...... it’s fine i’m fine everything is fine i’m not going to have a mental breakdown or anything it’s cool,Wed Nov 08 20:28:40 +0000 2017,2146652,@631033 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 08 20:48:30 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
947830,"947830,947829,947832",344778,"I’m having LOTS of trouble with my iPhone 5S and iOs 11. It turns off every hour, and it’s so slow every time I do anything. @AppleSupport | @AppleSupport 11.0.3 | @AppleSupport @344778 My son's is horrid now worked great on iOS 10 11nope.. this is Apple's way or forcing people to upgrade",Sat Oct 21 16:52:53 +0000 2017,"947828,947831","@344778 We want to look into this with you. If you go to Settings &gt; General &gt; About &gt; Version, which iOS 11 version are you using? | @344778 Thank you. Does the issue happen with certain apps or at random? Send us a DM response and we'll continue there. https://t.co/GDrqU22YpT",Sat Oct 21 19:33:29 +0000 2017,5,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
520269,520269,240076,Why did I update to iOS 11? My phone keeps doing this every 2 mins rn 🤦🏻‍♀️ @115858 https://t.co/cvbnAUYqKx,Sat Dec 02 01:51:29 +0000 2017,520268,@240076 Let's look into this together. DM us your country to continue. https://t.co/GDrqU2kzhr,Sat Dec 02 02:49:55 +0000 2017,2,False,False,True,False,False,3,ios | 11 | ios 11 | applesupport ios | applesupport ios 11
1083945,1083945,375681,@AppleSupport @115858 @118936  My iphone charge is going with 10.3.3 firmware 1 day but new update 11.0.3 only half day going why ?,Mon Oct 23 17:37:17 +0000 2017,1083944,@375681 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,Mon Oct 23 17:53:30 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1962110,1962110,581846,What @115858 with #iphone6? I turned wi-fi off but I have to go to settings &amp; turn off. I’d ask for update but then texting won’t work. 😡 https://t.co/VI49Pe6Dac,Mon Oct 30 23:29:07 +0000 2017,1962109,"@581846 We're here to help. The buttons for Bluetooth and Wi-Fi in Control Center are only disconnect options, not disable. https://t.co/GDrqU22YpT",Mon Oct 30 23:34:56 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
2192616,2192616,641748,All this @AppleSupport update has done is break my phone! Won't even switch on :(,Sun Nov 05 19:23:10 +0000 2017,2192615,@641748 We'd like to help you get your device back up and running. Can you DM us the device you're using? https://t.co/GDrqU22YpT,Sun Nov 05 22:06:59 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1772841,1772841,532828,So @115858 when is the software update to cure this crap I️ I️ I️,Wed Nov 08 02:12:25 +0000 2017,1772840,@532828 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 02:27:30 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1065806,1065806,371637,@AppleSupport @115858 new iOS is deleting my contacts and worse not allowing me to resave...,Mon Oct 23 12:41:04 +0000 2017,1065805,@371637 We can help out. What device are you currently using?,Mon Oct 23 14:42:02 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1627163,"1627163,1627162",453858,What is going on when I️ try to type I️ @AppleSupport halp https://t.co/NwOJXDM6EG | @AppleSupport Why do I️ have to set up a text replacement for one letter when it’s your software update that broke it? How about you just fix it?,Sun Nov 05 03:52:14 +0000 2017,1627161,@453858 We'd like to help! Let's try the steps outlined in this article: https://t.co/xXaXeeSRt9,Sun Nov 05 15:13:00 +0000 2017,3,False,False,False,False,False,4,update | new | new update | ios update | new ios
2143307,2143307,630147,"@AppleSupport please look into this glitch since the recent update. It’s appearing on text msg when I️ type “Im”. 

Thanks, 

iPhone User https://t.co/oGDlaQtCno",Wed Nov 08 21:09:14 +0000 2017,2143306,@630147 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 23:27:00 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1748076,"1748076,1748075,1748078",446892,"Despite having “use mobile data” switched off, App Store has just burned my mobile data to update apps
@AppleSupport https://t.co/c5ICp0gr2w | @AppleSupport 11.0.3 (15A432) first time I’ve noticed it! | @AppleSupport No because of my apps are due for an update, it updated 6 of them over 3G",Tue Nov 07 11:53:24 +0000 2017,"1748074,1748077,1748079","@446892 We're here to help! What iOS version is currently installed? Has this behavior ever occurred before? | @446892 Since first experiencing this behavior, do you know if it's occurred a second time? | @446892  You can stop your apps from downloading updates automatically. Check this out: https://t.co/2oRvemLiMD",Tue Nov 07 16:03:34 +0000 2017,6,False,False,False,False,False,4,update | new | new update | ios update | new ios
1433714,1433714,452885,@115858 The new IOS 11 update sucks! My phone have stopped working since then. Not a good strategy so close to a launch. HATE IT !!!,Thu Nov 02 06:14:31 +0000 2017,1433713,"@452885 Hey, what's going on with your iPhone? DM us the details and we'll help you out. https://t.co/GDrqU22YpT",Thu Nov 02 13:37:28 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1913649,1913649,570020,"@115858 Your update sux. freezes every other day. spotify does not show up in lock screen. countless probs, SMHH. make me get a android",Wed Oct 25 19:25:48 +0000 2017,1913648,"@570020 We'd be happy to look into these issues with you. Send us a DM, and let us know which device you're using. https://t.co/GDrqU22YpT",Wed Oct 25 20:06:29 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2000961,2000961,591674,Fr this new @115858 update has fried my phone,Fri Nov 03 15:12:24 +0000 2017,2000960,@591674 Let's look into this for you. Send us a DM with more details about what you are experiencing to get started. https://t.co/GDrqU22YpT,Fri Nov 03 20:07:31 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2300368,2300368,318374,"Thank you, @115858 for the new iPhone update. My phone has turned blank and restarted itself seven times since updating. Also, it can’t find a signal. But at least the “I” is fixed?!",Sun Nov 12 11:51:00 +0000 2017,2300367,@318374 We can understand needing a reliable phone. Let us help you with yours! DM us your exact iOS version and any troubleshooting you've already completed. We'll continue from there. https://t.co/GDrqU22YpT,Sun Nov 12 16:54:30 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1934248,1934248,575541,"@AppleSupport is it just me, or are there issues with iTunes the last few days?  Mine keeps freezing up...  No update available.",Sun Oct 29 03:03:50 +0000 2017,1934247,@575541 Let's work on that together. Is this still happening after a restart? Send us a reply in DM using the link below: https://t.co/GDrqU22YpT,Sun Oct 29 03:14:25 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2177392,2177392,638210,@AppleSupport any update on XCUIElementTypeText field? i am unable to input string in mobile app automation using appium.,Thu Nov 09 10:08:37 +0000 2017,2177391,@638210 We'll be happy to look into this with you. Please DM us more details and if you reached out to the app developer about this issue at all. We'll go from there. https://t.co/GDrqU22YpT,Thu Nov 09 15:29:29 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2375275,2375275,685161,@115858 why do you require an update to payment info to download a free app??,Tue Nov 14 02:10:48 +0000 2017,2375274,"@685161 Even if it isn't being used for payment, your information helps tie you to your account for verification purposes, so it's important to keep it updated. If you have issues with specific payment methods, we advise contacting iTunes Store Support: https://t.co/YZKYT7KOTB",Tue Nov 14 02:26:55 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
594628,594628,260878,"My alarm didn’t go off and now ima be late to work, worst update ever. @AppleSupport",Sun Dec 03 17:54:28 +0000 2017,594627,@260878 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,Sun Dec 03 18:38:30 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2817857,2817857,785474,I really love how @115858 forces you to update your phone but if you have an older version of the iPhone it completely screws it up and glitches at normal tasks!!!!,Mon Nov 27 04:04:43 +0000 2017,2817856,"@785474 We know how important it is for your iPhone to work perfectly. DM us, and tell us a little more about what's going on. We'll look into this. https://t.co/GDrqU22YpT",Mon Nov 27 04:19:00 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2492343,2492343,711533,@AppleSupport Small spelling error on your update trusted phone number screen. Uptate rather than update :) https://t.co/YfAsOa2Evj,Wed Nov 15 17:25:16 +0000 2017,2492342,@711533 We'd like to look into this. Send us a DM with a few more details. https://t.co/GDrqU22YpT,Wed Nov 15 18:00:15 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1444441,1444441,455186,@AppleSupport Anyone else experiencing this issue with the new iOS update?,Thu Nov 02 13:33:26 +0000 2017,1444440,@455186 Thanks for reaching out! We’d be happy to look into this with you. DM us your iOS version to proceed. https://t.co/GDrqU22YpT,Thu Nov 02 15:42:34 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2769450,2769450,774286,New #iPhoneX is missing the Lightning-to-headphone adapter ... and @AppleSupport won't just send me a new one 😡 It's a $2 part!,Fri Nov 10 03:55:04 +0000 2017,2769449,"@774286 We understand your desire for us to make things right. We aren't sure how we came to that conclusion; but we're happy to have a look. Please reach out to us in DM with any case number you may have. If no case number, then just provide your Apple ID email. https://t.co/GDrqU22YpT",Fri Nov 10 05:17:29 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2058618,2058618,201079,"@AppleSupport Since latest iPhone update, my 4G hasn’t worked in 3 1/2 days. @ATT &amp;  @117735 hasn’t figured it out.",Sat Oct 07 02:00:26 +0000 2017,2058617,@201079 Thank you for reaching out! Let's have you use the Control Center to toggle Airplane mode on &amp; off. Please DM the results. https://t.co/GDrqU22YpT,Sat Oct 07 04:41:00 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1052181,1052181,367990,@AppleSupport @AppleSupport and before you suggest restarting and updating apps Iv already done all that! It’s the update that’s the problem!! 😡,Sat Oct 14 20:24:46 +0000 2017,1052180,@367990 We’d like to understand more about this situation. Please DM us and we can begin from there. https://t.co/GDrqU22YpT,Sat Oct 14 20:42:29 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
654797,654797,275765,. @AppleSupport 2 things: 1-my visual vm will no longer play since last update 2- search doesn’t find my contacts as it used to. I have to go into contacts. What is the fix?,Thu Nov 30 18:58:35 +0000 2017,654796,"@275765 We'd be happy to look into what's going on with your visual voicemail and searching for contacts. So we know what we're working with, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings &gt; General &gt; About &gt; Version.",Thu Nov 30 19:12:27 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1551379,1551379,480071,"@AppleSupport New IOS update for iPhone, are others reporting weird issues with their ""I"" button autocorrect.  Mine corrects to a square?",Fri Nov 03 23:27:29 +0000 2017,1551378,@480071 We can help with this. Try the steps outlined here: https://t.co/xU1AGHStV6 Still need help? DM us. https://t.co/GDrqU22YpT,Sat Nov 04 03:30:54 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1762150,"1762150,1762149",308781,@328675 @115858 @AppleSupport And the update I️ did last night didn’t work!!  🤬 but this new emoji is just in time | @AppleSupport That doesn’t work either!  Some apps still do the ?,Tue Nov 07 19:04:21 +0000 2017,"1762148,1762151",@308781 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 | @308781 Got it. Send us a DM and let us know which device this is happening on. https://t.co/GDrqU22YpT,Tue Nov 07 20:40:01 +0000 2017,4,False,False,True,False,False,4,update | new | new update | ios update | new ios
746061,746061,298349,"@AppleSupport the update sucks, can’t pause podcasts or spoilt with earphones anymore, what the hell ste ye doing",Wed Oct 11 15:38:41 +0000 2017,746060,@298349 We'll help. Please send us a DM. https://t.co/GDrqU22YpT,Wed Oct 11 16:40:47 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
693691,693691,285396,My phone has had nothing but problems since updating to the new IOS @AppleSupport #iphone #problems #update,Thu Oct 05 20:35:49 +0000 2017,693690,@285396 We'd love to help out. What kind of issues are you having since the update?,Thu Oct 05 21:48:25 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1786270,1786270,536668,Yo @115858 why did my whole iMusic library disappear with the new update?,Wed Oct 11 14:32:29 +0000 2017,1786269,@536668 Hey there. We're here for you. DM us and we'd be happy to help with getting your music library back on your device. https://t.co/GDrqU22YpT,Wed Oct 11 15:39:01 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
2078119,2078119,124304,"@115858 @AppleSupport 

Since the new update 11.2 my phone is crashing, freezin, apps not working..can you please sort his out! #appleupdate",Mon Oct 09 12:45:09 +0000 2017,2078118,"@124304 We want you to be able to enjoy your iPhone with friends and family; we'll do all we can to help. To start, connect with us in DM: https://t.co/GDrqU22YpT",Mon Oct 09 15:20:34 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1883001,1883001,489380,@115858 every software update makes my phone progressively slower and it’s making me want to throw it against a wall,Mon Oct 23 01:16:55 +0000 2017,1883000,"@489380 We certainly do not want that, we want you to love your iPhone. Please allow us to help. DM details, we'll meet you there. https://t.co/GDrqU22YpT",Mon Oct 23 01:49:00 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
596923,596923,261508,"the new SIERRA update on IOS is kinda upsetting , @AppleSupport  , my MacPro is somewhat glitching now !! 
not to mention that the new update caused both my IPAD and iPhone to run slow :(",Sun Dec 03 18:33:51 +0000 2017,596922,"@261508 We'd be happy to look into this with you!  To start, can you tell us more about the behavior you're experiencing on your Mac?  Also, what macOS version are you currently on?",Sun Dec 03 19:15:01 +0000 2017,2,False,False,False,False,False,4,update | new | new update | ios update | new ios
1967160,1967160,225313,@115858 this new update sucks. Who else is having this issue too? Make it stop 🙈😭 #apple #ios11 #fail https://t.co/qacTKsHgsM,Tue Oct 31 05:52:47 +0000 2017,1967159,@225313 We can see how this would be concerning! Let's work together. Please send us a DM including when you updated to iOS 11.0.3. https://t.co/GDrqU22YpT,Tue Oct 31 13:01:00 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
1386393,1386393,442608,This last update messed my phone up and deleted all of my music. Thanks @115858.,Mon Oct 16 15:14:53 +0000 2017,1386392,"@442608 We'd like to see how we can help. To get started, DM us more information. We'll meet you there. https://t.co/GDrqU22YpT",Mon Oct 16 15:28:39 +0000 2017,2,False,False,True,False,False,4,update | new | new update | ios update | new ios
